A1047,Gương,0,0,320000,37
A1482,Khóa chống trộm,0,0,1150000,3
A1483,Khóa chống trộm,0,0,1150000,10
A1484,Khóa chống trộm,0,0,1150000,15
A1485,Khóa chống trộm,0,0,1150000,18
A1486,Khóa chống trộm,0,0,1150000,20
A1487,Khóa chống trộm,0,0,1150000,21
A1488,Khóa chống trộm,0,0,1150000,22
A1489,Khóa chống trộm,0,0,1150000,24
A1490,Sạc rắc,0,0,1150000,25
A1491,Sạc dây,0,0,1150000,25
A1492,Khóa chống trộm,0,0,1150000,25
A1493,Củ đề,0,0,1150000,25
A1494,Bạc máy,0,0,1150000,25
A1495,Khóa chống trộm,0,0,1150000,27
A1496,Khóa chống trộm,0,0,1150000,28
A1497,Lốp sau 120/80 - 16,0,0,1150000,29
A1498,Khóa chống trộm,0,0,1150000,29
A1499,Bạc máy,0,0,1150000,29
A1500,Khóa chống trộm,0,0,1150000,32
A1501,Khóa chống trộm,0,0,1150000,34
A1502,Bạc máy,0,0,1150000,34
A1503,Khóa chống trộm,0,0,1150000,35
A1504,Khóa chống trộm,0,0,1150000,37
A1505,Cuộn điện,0,0,1200000,1
A1506,Bộ côn trước,0,0,1200000,1
A1507,Bộ láp,0,0,1200000,2
A1508,Bộ côn trước,0,0,1200000,2
A1509,Bộ côn trước,0,0,1200000,3
A1510,Chế hòa khí,0,0,1200000,14
A1511,Chế hòa khí,0,0,1200000,17
A1512,Cuộn điện,0,0,1200000,18
A1513,Bộ côn trước,0,0,1200000,18
A1514,Bộ láp,0,0,1200000,20
A1515,Cuộn điện,0,0,1200000,28
A1516,Bộ côn trước,0,0,1200000,28
A1517,Ép biên ,0,0,1200000,29
A1518,Chế hòa khí,0,0,1200000,30
A1519,Chế hòa khí,0,0,1200000,31
A1520,Cuộn điện,0,0,1200000,37
A1521,Bộ lá côn tải,0,0,1250000,7
A1522,Trục cam mới,0,0,1280000,25
A1523,Bộ láp,0,0,1300000,20
A1524,Bộ côn sau,0,0,1300000,20
A1525,Bộ côn sau,0,0,1300000,22
A1526,Bộ côn trước,0,0,1350000,25
A1527,Dây curoa,0,0,1350000,29
A1528,trục cam cò,0,0,1400000,18
A1529,Cuộn điện,0,0,1400000,25
A1530,Bộ côn trước,0,0,1400000,27
A1531,Trục cam mới,0,0,1400000,29
A1532,trục cam cò,0,0,1400000,33
A1533,Cuộn điện,0,0,1400000,34
A1534,Dây phun xăng điện tử,0,0,1450000,29
A1535,Bộ côn sau,0,0,1600000,2
A1536,Bộ côn sau,0,0,1600000,15
A1537,Bộ côn sau,0,0,1600000,27
A1538,Bộ côn trước,0,0,1600000,35
A1539,Bộ láp,0,0,1800000,2
A1540,Vành sau,0,0,1800000,9
A1541,Bộ láp,0,0,1800000,10
A1542,Bộ láp,0,0,1800000,10
A1543,Bộ côn trước,0,0,1800000,10
A1544,Bộ côn sau,0,0,1800000,10
A1545,Bộ côn trước,0,0,1800000,15
A1546,Bộ láp,0,0,1800000,21
A1547,Bộ láp,0,0,1800000,21
A1548,Bộ láp,0,0,1800000,27
A1549,Bộ côn trước L2,0,0,1800000,29
A1550,Bộ láp,0,0,1800000,32
A1551,Bộ láp,0,0,1800000,32
A1552,Bộ côn trước,0,0,1800000,32
A1553,Bộ côn sau,0,0,1800000,32
A1554,Bộ ECU điều khiển không từ,0,0,1800000,34
A1555,Bộ ECU điều khiển không từ,0,0,1800000,35
A1556,Bộ láp,0,0,2000000,15
A1557,Bộ côn trước,0,0,2100000,34
A1558,Sạc bãi,0,0,2150000,29
A1559,Bộ láp,0,0,2200000,18
A1560,Bộ láp,0,0,2200000,27
A1561,Bộ láp,0,0,2200000,28
A1562,Ổ khóa không từ,0,0,2200000,29
A1563,Bộ láp,0,0,2200000,35
A1564,Bộ láp,0,0,2200000,35
A1565,Bộ láp,0,0,2300000,3
A1566,Bộ côn sau,0,0,2300000,3
A1567,Bộ láp,0,0,2300000,18
A1568,Bộ côn trước,0,0,2300000,21
A1569,Bộ côn sau,0,0,2300000,21
A1570,Bộ láp,0,0,2300000,28
A1571,Bộ côn sau,0,0,2300000,35
A1572,Bơm xăng,0,0,2350000,2
A1573,Sạc xịn,0,0,2350000,29
A1574,trục cam cò,0,0,2380000,25
A1575,Bơm xăng,0,0,2460000,1
A1576,Bộ côn sau,0,0,2500000,1
A1577,Bộ côn sau,0,0,2500000,18
A1578,Bộ côn sau,0,0,2500000,28
A1579,Bộ côn trước,0,0,2500000,37
A1580,Bơm xăng,0,0,2530000,18
A1581,Bơm xăng,0,0,2530000,28
A1582,Bộ láp,0,0,2600000,15
A1583,Củ đề SH - PS,0,0,2600000,29
A1584,Bộ láp,0,0,2800000,1
A1585,Bộ láp,0,0,2800000,1
A1586,trục cam cò,0,0,2800000,29
A1587,Cuộn điện,0,0,2800000,29
A1588,Bộ láp,0,0,2800000,37
A1589,Bộ côn sau,0,0,2800000,37
A1590,Bơm xăng,0,0,2860000,25
A1591,Bộ côn sau,0,0,3100000,34
A1592,IC,0,0,3200000,18
A1593,Bộ côn sau,0,0,3200000,25
A1594,Bộ côn trước,0,0,3200000,29
A1595,Bộ láp,0,0,3200000,34
A1596,Bộ láp,0,0,3200000,37
A1597,Bộ côn sau,0,0,3400000,29
A1598,Bộ ECU điều khiển không từ,0,0,3500000,25
A1599,Bơm xăng SH-PS,0,0,3680000,29
A1600,Bộ ECU điều khiển FI,0,0,3800000,1
A1601,Bộ ECU điều khiển FI,0,0,3800000,18
A1602,Bộ ECU điều khiển FI,0,0,3800000,28
A1603,Bộ láp,0,0,4500000,34
A1604,Bộ ECU điều khiển có từ,0,0,4800000,25
A1605,Bộ láp,0,0,5200000,25
A1606,Bộ ECU điều khiển có từ,0,0,5200000,29
A1607,Bộ ECU điều khiển FI,0,0,7800000,25
A1608,Bộ láp SH-PS,0,0,8500000,29
A1609,Bộ ECU điều khiển FI,0,0,8500000,29
A1610,Bộ láp,0,0,9500000,29
A1611,IC,0,0,0,6
A1612,Củ đề,0,0,0,6
A1613,Khóa xăng,0,0,0,30
A1614,,0,0,0,10
A1615,Quây trước,0,0,0,1
A1616,Phot trục lap,0,0,0,1
A1617,Ổ khóa không từ,0,0,0,1
A1618,Ổ khóa có từ,0,0,0,1
A1619,Khóa càng,0,0,0,1
A1620,Dây cong-to-met Từ,0,0,0,1
A1621,Chế  phun xăng,0,0,0,1
A1622,Chế,0,0,0,1
A1623,Công tơ met,0,0,0,1
A1624,Bộ ECU điều khiển không từ,0,0,0,1
A1625,Bộ ECU điều khiển có từ,0,0,0,1
A1626,Bô,0,0,0,1
A1627,Rơ le bơm xăng,0,0,0,2
A1628,Quây trước,0,0,0,2
A1629,Phot trục lap,0,0,0,2
A1630,Ổ khóa không từ,0,0,0,2
A1631,Ổ khóa có từ,0,0,0,2
A1632,Khóa càng,0,0,0,2
A1633,Dây cong-to-met Từ,0,0,0,2
A1634,Chế  phun xăng,0,0,0,2
A1635,Chế,0,0,0,2
A1636,Công tơ met,0,0,0,2
A1637,Bộ ECU điều khiển FI,0,0,0,2
A1638,Bộ ECU điều khiển có từ,0,0,0,2
A1639,Bô,0,0,0,2
A1640,Bạc Côn,0,0,0,2
A1641,Sạc bãi,0,0,0,3
A1642,Rơ le bơm xăng,0,0,0,3
A1643,Quây trước,0,0,0,3
A1644,Phot trục lap,0,0,0,3
A1645,Khóa càng,0,0,0,3
A1646,Bộ láp,0,0,0,3
A1647,Bô,0,0,0,3
A1648,Bạc Côn,0,0,0,3
A1649,Khóa xăng,0,0,0,4
A1650,Giảm sóc sau,0,0,0,4
A1651,Bô,0,0,0,4
A1652,Bát đề,0,0,0,4
A1653,Khoá xăng,0,0,0,5
A1654,Giảm sóc sau,0,0,0,5
A1655,Bô,0,0,0,5
A1656,Bát đề,0,0,0,5
A1657,Pha đèn,0,0,0,6
A1658,Lọc gió,0,0,0,6
A1659,Khóa xăng,0,0,0,6
A1660,Giảm sóc sau,0,0,0,6
A1661,Dây phanh,0,0,0,6
A1662,Bô,0,0,0,6
A1663,Bát đề,0,0,0,6
A1664,Ổ khóa,0,0,0,8
A1665,Khóa xăng,0,0,0,8
A1666,Giảm sóc sau,0,0,0,8
A1667,Dây phanh,0,0,0,8
A1668,Dây Ga,0,0,0,8
A1669,Chế hòa khí,0,0,0,8
A1670,Bô,0,0,0,8
A1671,Ổ khóa,0,0,0,9
A1672,Khóa xăng,0,0,0,9
A1673,Giảm sóc sau,0,0,0,9
A1674,Dây phanh,0,0,0,9
A1675,Dây Ga,0,0,0,9
A1676,Chế hòa khí,0,0,0,9
A1677,Bô,0,0,0,9
A1678,Rơ le bơm xăng,0,0,0,10
A1679,Quây trước,0,0,0,10
A1680,Phot trục lap,0,0,0,10
A1681,Ổ khóa không từ,0,0,0,10
A1682,Ổ khóa có từ,0,0,0,10
A1683,Lốp trước,0,0,0,10
A1684,Lốp sau,0,0,0,10
A1685,Khóa càng,0,0,0,10
A1686,Gương,0,0,0,10
A1687,Dây cong-to-met Từ,0,0,0,10
A1688,Chế  phun xăng,0,0,0,10
A1689,Chế,0,0,0,10
A1690,Công tơ met,0,0,0,10
A1691,Bộ ECU điều khiển không từ,0,0,0,10
A1692,Bộ ECU điều khiển FI,0,0,0,10
A1693,Bộ ECU điều khiển có từ,0,0,0,10
A1694,Bô,0,0,0,10
A1695,Bạc Côn,0,0,0,10
A1696,,0,0,0,10
A1697,,0,0,0,10
A1698,Ổ khóa,0,0,0,11
A1699,Lốp trước,0,0,0,11
A1700,Lốp sau,0,0,0,11
A1701,Khóa xăng,0,0,0,11
A1702,Giảm sóc sau,0,0,0,11
A1703,Bô,0,0,0,11
A1704,Bát đề,0,0,0,11
A1705,Pha đèn,0,0,0,12
A1706,Ổ khóa,0,0,0,12
A1707,Lốp trước,0,0,0,12
A1708,Lốp sau,0,0,0,12
A1709,Khóa xăng,0,0,0,12
A1710,IC,0,0,0,12
A1711,Giảm sóc sau,0,0,0,12
A1712,Điot sạc,0,0,0,12
A1713,Bô,0,0,0,12
A1714,Bát đề,0,0,0,12
A1715,Ổ khóa,0,0,0,13
A1716,Khóa xăng,0,0,0,13
A1717,IC,0,0,0,13
A1718,Giảm sóc sau,0,0,0,13
A1719,Điot sạc,0,0,0,13
A1720,Dau bo,0,0,0,13
A1721,Bô,0,0,0,13
A1722,Bát đề,0,0,0,13
A1723,Ác pittong,0,0,0,13
A1724,Pha đèn,0,0,0,14
A1725,Ổ khóa,0,0,0,14
A1726,Má đĩa,0,0,0,14
A1727,Lốp trước,0,0,0,14
A1728,Lốp sau,0,0,0,14
A1729,Khóa xăng,0,0,0,14
A1730,Giảm sóc sau,0,0,0,14
A1731,Bô,0,0,0,14
A1732,Bát đề,0,0,0,14
A1733,Rơ le bơm xăng,0,0,0,15
A1734,Quây trước,0,0,0,15
A1735,Phot trục lap,0,0,0,15
A1736,Ổ khóa không từ,0,0,0,15
A1737,Ổ khóa có từ,0,0,0,15
A1738,Lốp trước,0,0,0,15
A1739,Khóa càng,0,0,0,15
A1740,Dây cong-to-met Từ,0,0,0,15
A1741,Chế  phun xăng,0,0,0,15
A1742,Chế,0,0,0,15
A1743,Công tơ met,0,0,0,15
A1744,Bộ ECU điều khiển không từ,0,0,0,15
A1745,Bộ ECU điều khiển FI,0,0,0,15
A1746,Bộ ECU điều khiển có từ,0,0,0,15
A1747,Bô,0,0,0,15
A1748,Bạc Côn,0,0,0,15
A1749,Pha đèn,0,0,0,17
A1750,Ổ khóa,0,0,0,17
A1751,Lốp trước = lốp Sirius,0,0,0,17
A1752,Lốp sau = lốp Sirius,0,0,0,17
A1753,Khóa xăng,0,0,0,17
A1754,Giảm sóc sau,0,0,0,17
A1755,Bô,0,0,0,17
A1756,Bát đề,0,0,0,17
A1757,Ổ khóa không từ,0,0,0,18
A1758,Ổ khóa có từ,0,0,0,18
A1759,Dây cong-to-met Từ,0,0,0,18
A1760,Chế  phun xăng,0,0,0,18
A1761,Chế,0,0,0,18
A1762,Công tơ met,0,0,0,18
A1763,Bộ ECU điều khiển không từ,0,0,0,18
A1764,Bộ ECU điều khiển có từ,0,0,0,18
A1765,Bô,0,0,0,18
A1766,Bạc Côn,0,0,0,18
A1767,Khuyến mại phụ tùng 10%,0,0,0,19
A1768,Dịch vụ sửa chữa khác,0,0,0,19
A1769,Rơ le bơm xăng,0,0,0,20
A1770,Quây trước,0,0,0,20
A1771,Phot trục lap,0,0,0,20
A1772,Ổ khóa không từ,0,0,0,20
A1773,Ổ khóa có từ,0,0,0,20
A1774,Khóa càng,0,0,0,20
A1775,Gương,0,0,0,20
A1776,Dây cong-to-met Từ,0,0,0,20
A1777,Chế  phun xăng,0,0,0,20
A1778,Chế,0,0,0,20
A1779,Công tơ met,0,0,0,20
A1780,Bộ ECU điều khiển FI,0,0,0,20
A1781,Bộ ECU điều khiển có từ,0,0,0,20
A1782,Bô,0,0,0,20
A1783,Bạc Côn,0,0,0,20
A1784,Rơ le bơm xăng,0,0,0,21
A1785,Quây trước,0,0,0,21
A1786,Phot trục lap,0,0,0,21
A1787,Ổ khóa không từ,0,0,0,21
A1788,Ổ khóa có từ,0,0,0,21
A1789,Khóa càng,0,0,0,21
A1790,Chế  phun xăng,0,0,0,21
A1791,Chế,0,0,0,21
A1792,Bộ ECU điều khiển không từ,0,0,0,21
A1793,Bộ ECU điều khiển FI,0,0,0,21
A1794,Bộ ECU điều khiển có từ,0,0,0,21
A1795,Bô,0,0,0,21
A1796,Bạc Côn,0,0,0,21
A1797,Rơ le bơm xăng,0,0,0,22
A1798,Quây trước,0,0,0,22
A1799,Phot trục lap,0,0,0,22
A1800,Ổ khóa không từ,0,0,0,22
A1801,Ổ khóa có từ,0,0,0,22
A1802,Khóa càng,0,0,0,22
A1803,Dây cong-to-met Từ,0,0,0,22
A1804,Chế  phun xăng,0,0,0,22
A1805,Chế,0,0,0,22
A1806,Bộ ECU điều khiển FI,0,0,0,22
A1807,Bộ ECU điều khiển có từ,0,0,0,22
A1808,Bô,0,0,0,22
A1809,Bạc Côn,0,0,0,22
A1810,Sạc,0,0,0,24
A1811,Rơ le bơm xăng,0,0,0,24
A1812,Quây trước,0,0,0,24
A1813,Phot trục lap,0,0,0,24
A1814,Má phanh cơ,0,0,0,24
A1815,Khóa càng,0,0,0,24
A1816,Gương,0,0,0,24
A1817,Quây trước,0,0,0,25
A1818,Phot trục lap,0,0,0,25
A1819,Ổ khóa không từ,0,0,0,25
A1820,Khóa càng,0,0,0,25
A1821,Gương,0,0,0,25
A1822,Dây cong-to-met Từ,0,0,0,25
A1823,Chế  phun xăng,0,0,0,25
A1824,Chế,0,0,0,25
A1825,Công tơ met,0,0,0,25
A1826,Bô,0,0,0,25
A1827,Bạc Côn,0,0,0,25
A1828,Rơ le bơm xăng,0,0,0,27
A1829,Quây trước,0,0,0,27
A1830,Phot trục lap,0,0,0,27
A1831,Ổ khóa không từ,0,0,0,27
A1832,Ổ khóa có từ,0,0,0,27
A1833,Khóa càng,0,0,0,27
A1834,Dây cong-to-met Từ,0,0,0,27
A1835,Chế  phun xăng,0,0,0,27
A1836,Chế,0,0,0,27
A1837,Công tơ met,0,0,0,27
A1838,Bộ ECU điều khiển không từ,0,0,0,27
A1839,Bộ ECU điều khiển FI,0,0,0,27
A1840,Bộ ECU điều khiển có từ,0,0,0,27
A1841,Bô,0,0,0,27
A1842,Bạc Côn,0,0,0,27
A1843,Sạc bãi,0,0,0,28
A1844,Rơ le bơm xăng,0,0,0,28
A1845,Phot trục lap,0,0,0,28
A1846,Ổ khóa không từ,0,0,0,28
A1847,Ổ khóa có từ,0,0,0,28
A1848,Dây cong-to-met Từ,0,0,0,28
A1849,Chế  phun xăng,0,0,0,28
A1850,Chế,0,0,0,28
A1851,Công tơ met,0,0,0,28
A1852,Bộ ECU điều khiển không từ,0,0,0,28
A1853,Bộ ECU điều khiển có từ,0,0,0,28
A1854,Bô,0,0,0,28
A1855,Bạc Côn,0,0,0,28
A1856,Quây trước,0,0,0,29
A1857,Phot trục lap,0,0,0,29
A1858,Ổ khóa có từ,0,0,0,29
A1859,Khóa càng,0,0,0,29
A1860,Gương,0,0,0,29
A1861,Dây cong-to-met Từ,0,0,0,29
A1862,Chế  phun xăng,0,0,0,29
A1863,Chế,0,0,0,29
A1864,Công tơ met,0,0,0,29
A1865,Bô,0,0,0,29
A1866,Bạc Côn,0,0,0,29
A1867,Pha đèn,0,0,0,30
A1868,Ổ khóa,0,0,0,30
A1869,Giảm sóc sau,0,0,0,30
A1870,Bô,0,0,0,30
A1871,Bát đề,0,0,0,30
A1872,Pha đèn,0,0,0,31
A1873,Ổ khóa,0,0,0,31
A1874,Lốp trước,0,0,0,31
A1875,Lốp sau,0,0,0,31
A1876,Khóa xăng,0,0,0,31
A1877,Giảm sóc sau,0,0,0,31
A1878,Dây phanh,0,0,0,31
A1879,Dây Ga,0,0,0,31
A1880,Bô,0,0,0,31
A1881,Bát đề,0,0,0,31
A1882,Rơ le bơm xăng,0,0,0,32
A1883,Quây trước,0,0,0,32
A1884,Phot trục lap,0,0,0,32
A1885,Ổ khóa không từ,0,0,0,32
A1886,Ổ khóa có từ,0,0,0,32
A1887,Khóa càng,0,0,0,32
A1888,Gương,0,0,0,32
A1889,Dây phun xăng điện tử,0,0,0,32
A1890,Dây cong-to-met Từ,0,0,0,32
A1891,Chế  phun xăng,0,0,0,32
A1892,Chế,0,0,0,32
A1893,Công tơ met,0,0,0,32
A1894,Bộ ECU điều khiển không từ,0,0,0,32
A1895,Bộ ECU điều khiển FI,0,0,0,32
A1896,Bộ ECU điều khiển có từ,0,0,0,32
A1897,Bô,0,0,0,32
A1898,Bạc Côn,0,0,0,32
A1899,Sạc bãi,0,0,0,34
A1900,Quây trước,0,0,0,34
A1901,Phot trục lap,0,0,0,34
A1902,Ổ khóa có từ,0,0,0,34
A1903,Má phanh đĩa ,0,0,0,34
A1904,Khóa càng,0,0,0,34
A1905,Gương,0,0,0,34
A1906,Dây cong-to-met Từ,0,0,0,34
A1907,Chế  phun xăng,0,0,0,34
A1908,Chế,0,0,0,34
A1909,Công tơ met,0,0,0,34
A1910,Bô,0,0,0,34
A1911,Bạc Côn,0,0,0,34
A1912,Sạc bãi,0,0,0,35
A1913,Quây trước,0,0,0,35
A1914,Phot trục lap,0,0,0,35
A1915,Ổ khóa không từ,0,0,0,35
A1916,Ổ khóa có từ,0,0,0,35
A1917,Khóa càng,0,0,0,35
A1918,Gương,0,0,0,35
A1919,Dây cong-to-met Từ,0,0,0,35
A1920,Chế  phun xăng,0,0,0,35
A1921,Chế,0,0,0,35
A1922,Công tơ met,0,0,0,35
A1923,Bộ ECU điều khiển FI,0,0,0,35
A1924,Bộ ECU điều khiển có từ,0,0,0,35
A1925,Bô,0,0,0,35
A1926,Bạc Côn,0,0,0,35
A1927,Pha đèn,0,0,0,36
A1928,Ổ khóa,0,0,0,36
A1929,Lọc gió,0,0,0,36
A1930,Khóa xăng,0,0,0,36
A1931,IC,0,0,0,36
A1932,Giảm sóc sau,0,0,0,36
A1933,Dây phanh,0,0,0,36
A1934,Dây Ga,0,0,0,36
A1935,Chế hòa khí,0,0,0,36
A1936,Bô,0,0,0,36
A1937,Bát đề,0,0,0,36
A1938,Rơ le bơm xăng,0,0,0,37
A1939,Quây trước,0,0,0,37
A1940,Phot trục lap,0,0,0,37
A1941,Ổ khóa không từ,0,0,0,37
A1942,Ổ khóa có từ,0,0,0,37
A1943,Khóa càng,0,0,0,37
A1944,Chế  phun xăng,0,0,0,37
A1945,Chế,0,0,0,37
A1946,Công tơ met,0,0,0,37
A1947,Bơm xăng,0,0,0,37
A1948,Bộ ECU điều khiển không từ,0,0,0,37
A1949,Bộ ECU điều khiển FI,0,0,0,37
A1950,Bộ ECU điều khiển có từ,0,0,0,37
A1951,Bô,0,0,0,37
A1952,Bạc Côn,0,0,0,37
A1953,Pha đèn,0,0,0,38
A1954,Khóa xăng,0,0,0,38
A1955,IC,0,0,0,38
A1956,Giảm sóc sau,0,0,0,38
A1957,Bô,0,0,0,38
A1958,Bát đề,0,0,0,38
